name,symbol,price,market_cap,volume_24h,percent_change_24h
Amazy,AZY,0.0005952635463854657,24360.518346458633,63865.4269712,-12.81028062
Poor Doge,PDOGE,2.1522972674114347e-07,24050.551711661443,65.9747667,-36.48067943
Paybswap,PAYB,0.00015360385175232545,23676.90299967302,78.302397,2.32057742
Uptrennd,1UP,5.844027087577555e-05,23461.452735030893,175.91313523,0.81710556
Timechain Swap Token,TCS,0.006453180867540953,23325.20293479107,0.0,0.0
CropperFinance,CRP,0.0008101741039999896,22791.007719623707,987.34438844,4.93291787
Algebra,ALGB,6.409800623722666e-05,22757.194094705184,0.0,0.0
Hertz Network,HTZ,4.251669980069191e-06,22271.99329962807,6.66707417,1.95318841
SUMI,SUMI,2.2291218232639825e-05,22109.483006111113,3235.71264968,17.16072432
MELX,MEL,0.00108723230673585,22071.15754483811,0.0,0.0
Innova,INN,0.003172326644322153,21894.671808711377,37.25805568,-0.00122545
Sable Finance,SABLE,0.004194319645689123,21720.254924963603,0.0,0.0
Dogeswap,DOGES,1.080996807675646,21619.93615351292,0.0,0.0
AirNFTs,AIRT,0.00018740952144947754,20997.362783199464,168.01763105,-1.5618109
UNICORN Token,UNI,0.0001957749074338481,20930.786457848848,3.67972132,0.81710556
Gourmet Galaxy,GUM,0.0062622512478687446,20741.481717094237,103.21656848,-3.11281201
Hawk Tuah (hawktuuuah.com),HAWK,2.1396119165853424e-05,20600.41608730289,0.0,-0.07509086
L7,LSD,0.0004981945342644067,20396.872376538016,1960.512891,0.01754079
Catman,CATMAN,2.081899745625253e-05,19786.2286999563,9.68254345,4.74506257
Snowball,SNOB,0.003597567455874781,19759.34019109322,0.0,0.0
Gamerse,LFG,0.00011381967476733406,19367.25013876314,2069.58715335,-4.31151918
KOK,KOK,0.0001740374001185163,18680.029795981885,2007.94709734,-7.43742454
BEMIL Coin,BEM,1.8499403159733466e-05,18499.056123828665,0.0,0.0
BonFi,BNF,6.150633311028135e-05,18293.11118561525,28.21191609,-0.00122545
Zenqira,ZENQ,0.00012416461848991733,18291.473580331833,444.83418474,-0.75247448
SNOOPYBABE,SBABE,1.8224693538299386e-06,18224.693538299387,38.50750599,2.14277182
Jigstack,STAK,1.0001780893072219e-05,17760.80183569686,0.0,0.0
ETHA Lend,ETHA,0.0018739979620135405,17539.54366694165,0.0,0.0
BitcoinPoS,BPS,0.00292365668804214,17526.54160856457,0.0,0.87373601
BLOOP,BL00P,2.3948464319853032e-05,17524.632426515447,908.72725939,0.32225231
Spaceswap MILK2,MILK2,0.002366045490651416,17454.168523669585,0.26821586,-0.64396437
Sypool,SYP,0.00026682633168365337,17441.01244954923,39002.95010765,0.28500626
BetU,BETU,0.0001576262251797499,16961.848828939084,1.32520226,-0.20366252
Moonft,MTC,0.05097524875822829,16821.78111496658,858.75749989,1.72322062
Synthetify,SNY,0.002980280904833277,16764.080089687184,132616.37433549,0.34523131
MEMETOON,MEME,2.8638960676148926e-06,16127.761095473012,172493.65521304,-0.16674641
Ekta,EKTA,0.00045583855480938915,15849.405354563292,1365.42971439,-16.62681958
Twinci,TWIN,0.07684673862159339,15369.347724318677,0.0,0.0
Tokenbox,TBX,0.0013666050246508338,15354.423408972336,2.0150059,2.28384725
EXGOLAND,EXGO,0.001337819332771548,14882.876190224957,0.0,0.0
Kuverit,KUV,4.990513857240713e-06,14846.300313249445,1232.89842396,-0.00122545
DOB on Base,DOB,0.0014823889677120343,14823.889677120344,77.57089078,6.61483307
Shiba Saga,SHIA,0.0002738004729524202,14767.929618314383,52932.15900076,-0.48212254
Spume Protocol,SPUME,0.00029445394286129313,14529.712028913365,111.0027487,-3.39106538
ShoeFy,SHOE,0.0010952006366613993,14252.6638683263,10.05237649,0.09943757
blockbank,BBANK,6.637249492695706e-05,14041.896444286991,36.19079182,-46.71122919
Mist,MIST,0.0002444183859520413,13774.708485917155,201854.77973888,2.69581717
Knit Finance,KFT,0.002779597327180211,13620.026903183034,951.09204751,2.59438033
GuildFi,GF,0.00045830190749688763,13428.574910563293,34.73185218,-15.19826037
Alphr finance,ALPHR,0.007683651193738173,13285.686024324768,1384.61881325,-0.89294532
POLKARARE,PRARE,0.0011572119969107206,13172.836589463564,14.47610774,-3.01904133
Bowled.io,BWLD,0.0003045654502074035,12829.819589986872,33462.93847575,9.30756399
Ancient Kingdom,DOM,8.051706351714613e-06,12745.806475842754,523.22976755,4.2982989
Cleo Tech,CLEO,0.0001099939760536758,12514.490929543008,208.53621709,0.0
Flashstake,FLASH,0.00016251291965636242,12496.891220774714,0.0,0.0
EarthFund,1EARTH,0.0001707835285353113,12425.242559890685,5020.00078215,2.74210905
Innovative Bioresearch Coin,INNBC,9.992593573724643e-09,12288.891576966565,0.0,0.0
Virtual Versions,VV,3.1366041720733094e-05,11631.395164708909,0.71890188,-0.07580613
Goose Finance,EGG,0.006591074182309386,11568.192029596672,5886.514346,-10.27266379
Smoothy,SMTY,0.002268040928193789,11543.812917715206,260162.45303424,0.4287487
Revolve Games,RPG,0.0001463542674671429,11319.985887219073,0.0,0.0
Lucretius,LUC,4.620475755601622e-05,11316.638607260693,29.00592764,-15.97501409
LGCY Network,LGCY,8.852154679257467e-07,11254.629459207943,5.34691907,3.16094084
Petoshi,PETOSHI,0.005981095714370017,10468.185492438975,329.81036875,-0.50064406
Paxe,PAXE,0.003397198624534607,10191.595873603821,19584.13516684,7.48643856
Rage Fan,RAGE,0.0001764323217416172,10007.230276504446,1173.55345477,10.11072613
CorionX,CORX,7.621693979604356e-05,9901.352514353508,15.30717777,3.29311612
Nsure.Network,NSURE,0.001740189118925326,9865.069468379392,141500.579828,-0.57328493
Step Hero,HERO,0.0007587781289556171,9827.018553081893,55748.06112054,0.11244035
Mrweb Finance (new),AMA,0.00013600898964839767,9804.85229338871,0.0,0.0
RED TOKEN,RED,1.5053955645934898e-06,9786.326829330485,29338.43373577,1.0379425
FrontFanz,FANX,9.672376980999381e-05,9449.581611867416,1141.50818029,1.92552091
Meme Cup,MEMECUP,1.0493254805176312e-05,9443.92932465868,0.0,0.0
Weebs,WEEBS,2.914766235228791e-05,9354.26029325841,12552.45582964,50.8626592
Dogcoin,DCOIN,9.27954080423469e-06,9279.54080423469,1904.16855187,8.51107483
Kawaii Islands,KWT,0.00030764766926875395,9229.430078062618,35.84527211,-6.15196451
Gaj Finance,GAJ,0.004671145629442947,9068.62284989372,15.70100628,0.86257255
JOOPS,JOOPS,1.2149566203434992e-06,9018.015514499622,26.62515023,-6.59269891
Sportcash One,SCONEX,0.000706804459332833,8981.060494321777,151.0921908,0.70415711
Ormeus Ecosystem,ECO,4.012418846725465e-06,8949.512200787918,2.11593068,-0.25417779
Gem Exchange and Trading,GXT,0.00010516544660412478,8784.394666713668,224.52254124,-10.87918599
Lithosphere,LITHO,0.00014094779918577682,8783.427792863147,17844.07285095,-5.21655682
ShredN,SHRED,0.04097689410282,8605.147761592201,0.0,3.95357836
Yield Protocol,YIELD,0.00024993008882897796,8500.058588900889,0.0,0.0
DinoX,DNXC,0.0002483393124635846,8446.288223343974,392.66754559,-3.38905276
CryptoTanks,TANK,0.00017297053237669418,8408.097578831104,0.2642382,10.94907916
beFITTER,FIU,0.00017694350161022565,8404.485442137708,136.80533174,-9.22709381
NuriFootBall,NRFB,4.0178634268740225e-05,8360.370218639466,424.40585144,-2.03834958
Moniwar,MOWA,0.0007550631348628792,8162.844122186853,38.5363639,-0.54903628
Sator,SAO,0.00014703159665184997,8073.989000169259,229.18941064,-3.08839529
Crypto Sports Network,CSPN,0.00292030069401661,7994.399572183031,6.75678063,-0.00122545
MetaShooter,MHUNT,0.00023681627423671674,7639.733976091925,767.4490966,-6.10378029
SPRINT,SWP,3.8243937855888754e-05,7447.341223452016,107.39179447,-4.08168987
Bitspawn,SPWN,1.4340367380655728e-05,7372.653975040441,48.45797342,31.09736202
Acoin,ACOIN,0.00597796349016998,7293.623325801168,0.0,0.0
Decentral Games ICE,ICE,3.155380565102666e-05,7152.064154335301,5645.11498913,-10.0456344
Rune,RUNE,1.3814848659673455,6869.195057039662,117582.09734764,-5.31264515
NeverSurrenderOne's,NSO,1.0532767372966203e-05,6774.796363822935,495.57752116,14.81642364
Islander,ISA,1.2264417402402382e-05,6693.352156858881,80.7590969,2.79577503
MetaverseX,METAX,0.00242152037751108,6659.181038155471,477.57557676,6.47517438
Kumala Herris,MAWA,6.615675237747608e-06,6615.675231131933,1.98419794,4.35647385
SORA Validator Token,VAL,0.016096311533568348,6567.343394630487,2102.82086648,5.20960752
AFEN Blockchain Network,AFEN,4.455561145429807e-05,6543.675856941903,4.92147502,-1.43299701
SeChain,SNN,3.6465258387444465e-07,6211.4921137172905,1.28801656,-4.07558252
Skyrim Finance,SKYRIM,0.0003042653857244406,6176.587330206144,174.28402732,-1.73422388
Project TXA,TXA,0.0009184905895487975,6163.070055630876,44396.54846799,-0.12139825
Luna Rush,LUS,0.001280012213238434,5824.243732030221,462.71469602,0.19536372
Bitball Treasure,BTRS,0.01230456873984665,5537.055932930993,265329.01799888,-86.28019384
Warena,RENA,0.0008061257171773168,5531.829753694305,989.47643963,-6.84938989
Guider,GDR,2.058091742834768e-05,5342.065251371637,15.84995358,0.52108648
Defis,XGM,3.898208916e-05,5245.374562802993,13.78350196,0.87373596
Martkist,MARTK,0.000292365668804214,4956.320139797673,0.0,0.87373601
Phoenix Token,PHX,0.00013998037668857595,4613.695123799137,0.0,0.0
MDtoken,MDTK,0.001077580716496403,4425.744691690975,0.0,0.0
NBX,BYN,0.0004918299705602659,4359.174888325428,162211.2475012,0.03681665
Indexed Finance,NDX,0.005078789331175715,4341.354199078332,20.22492896,2.28384725
MakiSwap,MAKI,6.099998534841916e-05,4207.273787455298,0.0,0.0
Vivo,VIVO,0.0007585380112086296,4089.8810179926127,0.0,0.0
SPORT,SPORT,0.00012311133557443997,3609.222523643265,8.43183262,-0.62823778
Elementeum,ELET,0.0006859265289391413,3582.6720021880137,3.62245437,2.28384725
WorkQuest Token,WQT,3.1843278800509887e-05,3383.7351091752075,47847.69383751,21.53507649
Platypus Finance,PTP,7.613390166950254e-05,3154.7288879099838,1.1e-07,0.58258448
UniFarm,UFARM,7.898103993843032e-05,3030.969991212967,1.17482576,1.38522285
Knight War - The Holy Trio,KWS,9.474735736158391e-05,2983.1588244618433,264.52587977,0.03970408
Refinable,FINE,7.042977033877524e-05,2891.834608338465,158109.03291298,37.55614788
NestEGG Coin,EGG,6.82186560543166e-05,2888.5590294174826,0.0,0.87373601
ADreward,AD,3.2924596156932396e-07,2822.186636332859,428.97900988,-21.58736009
CRDT,CRDT,0.00024074646825797798,2113.5888392278216,0.0,0.0
Mate,MATE,0.0007520123407832345,2030.2280207456993,34.6016382,-1.73754784
TrueFeedBack,TFBX,5.397427010142529e-07,1976.2302257231563,4630.56549057,0.0
OptionRoom,ROOM,0.00013904864036344872,1737.1865292034204,83.42918422,-5.87642691
BSClaunch,BSL,0.0008851507693081359,1728.8233735664926,48.05119582,-6.08680288
Cryptopolis,CPO,1.763816972670692e-05,1568.273853937331,315.83267414,10.83496383
Huobi Token,HT,9.639659731641716e-06,1563.879053116244,282820.10682082,-16.24805454
Mesefa,SEFA,0.003600370718650615,1550.5176518404805,244.8802782,168.65342416
CareCoin,CARE,7.239632953218787e-07,1400.5111568651591,0.0,0.01657186
Haven Protocol,XHV,1.999095245347411e-05,1394.8342630300785,0.0,0.0
Scholarship Coin,SCHO,9.992593573724644e-05,1382.0806134786424,0.0,0.0
AquariusCoin,ARCO,0.00029613232365287653,1342.6265818587394,0.0,0.0
Lead Wallet,LEAD,2.464785218263738e-06,1245.4827038491442,0.0,0.0
YVS.Finance,YVS,0.0009291191598836761,1231.3095919208824,56.44929128,2.2823524
Landbox,LAND,1.5101554958784523e-05,1153.5357488843963,1.23080086,-0.00122545
YouSUI,XUI,0.000428044074328462,1039.9711745036136,563.42461888,1.91177119
ETNA Network,ETNA,6.279817350871997e-05,758.5731540153369,3.72117794,-4.94404186
ECOSC,ECU,0.00087509010522758,753.6845742992201,2.9848969,-0.00122545
PIAS,PIAS,1.3192983755513952e-05,541.1977246006713,0.0,0.0
Connectome,CNTM,0.0004379450938047512,530.2091764420671,11444.51733643,-0.17549124
SparkPoint Fuel,SFUEL,1.219213829841983e-05,345.93919501567217,1.37478739,-28.64090226
S.Finance,SFG,0.0020264354749431838,172.05045112910113,42.65521534,-8.93458803
PREMA,PRMX,5.625208840612273e-07,162.18720708655667,173.30155682,0.0635157
FBX by KXCO,FBX,1.3001338706238332e-05,115.5813290395557,10128.07272206,-2.25683691
ZCore (old),ZCR,5.99707762202227e-06,74.99900296018886,35.05232792,-2.91853184
Wolf Safe Poor People (Polygon),WSPP,1.0115544103219802e-08,31.985771249158322,14.50453764,18.88629177
YFFII Finance,YFFII,1.1024363245e-14,3.3073089734999997e-10,43.56887529,6.36872613
Tether USD Bridged ZED20,USDT.z,1.0069846101514035,0.0,422292366.4943689,0.04869985
Ethereum Bridged ZED20,ETH.z,2743.5726311553512,0.0,382742835.0075306,2.58264311
300FIT NETWORK,FIT,1.2854265952455734e-05,0.0,310202577.64671844,-0.00021268
Broccoli (broccolibsc.com),BROCCOLI,0.013681500479140265,0.0,180728507.70811695,-38.6580839
Broccoli (Bounce Finance),Broccoli,0.012814744940884535,0.0,90621518.22788826,-80.99815239
Jupiter Perps LP,JLP,4.468387340062055,0.0,72823112.89821747,0.82790602
Avalon Labs (AVL),AVL,0.2968597984416521,0.0,62656159.56259947,-3.39899075
Plume,PLUME,0.1440767344933263,0.0,62168952.96094599,5.28335835
Sonic SVM,SONIC,0.32614925738938416,0.0,50046129.22140796,1.50096591
SAINO,SIO,0.24003035419925425,0.0,40666180.51419758,-3.99732482
Singularity Finance,SFI,0.12695302348836554,0.0,36171070.49995453,1.30502239
Arcadeum,ARC,0.3221769924664683,0.0,36112584.81412946,-8.58218289
CaptainBNB,CaptainBNB,0.025495288528430457,0.0,32120714.97517814,56.79297186
WhiteBIT Coin,WBT,27.086973422398327,0.0,30786287.8636006,-0.14878988
Swaperry,PERRY,0.0029132297995429586,0.0,29439730.76339616,193.22606463
KingDeFi,KRW,0.0006937410680799998,0.0,29091715.87581942,-0.11967033
HTX,HTX,1.8939760557804003e-06,0.0,27112700.32470338,-0.92893766
Orbiter Finance,OBT,0.010234752561943086,0.0,23758098.92547385,1.76650479
Nodecoin,NC,0.06343143918547485,0.0,21928684.39781193,0.45586221
yellow ket,KET,0.36972665447038117,0.0,20383866.06946681,16.68528411
MAGA 2025,MAGA,0.00515672744206819,0.0,19713576.50363074,607.85795494
Hide the Pain Harold,PAIN,8.272870288044773e-05,0.0,19623956.32512038,-99.99242077
XT Smart Chain,XT,5.058708380310629,0.0,19570451.22136817,1.0841544
UZX,UZX,2.279542694983436,0.0,19523645.11491081,2.22825267
Official CZ Dog,BROCCOLI,0.0038759348471663567,0.0,19047936.1300519,-41.84650725
Litentry,LIT,1.038770245958263,0.0,17457001.47693224,39.81306299
Layer3,L3,0.08911288074993813,0.0,16661074.40726956,-5.87984078
GoPlus Security,GPS,0.16883016801074052,0.0,16505917.19085384,0.75925356
Everclear,CLEAR,0.04021031757456915,0.0,15868029.61278137,2.78136036
Savings Dai,SDAI,1.1459624051906905,0.0,14708710.09638079,-0.00328862
Xterio,XTER,0.24075759144550507,0.0,14218172.18624854,6.76212047
DIN,DIN,0.7540970525348268,0.0,13907285.23957745,-21.75733668
UGOLD Inc.,UGOLD,3044.974302469412,0.0,12799469.60697595,-0.01236583
Moneta Digital,MMXN,0.04917647206856403,0.0,12628077.89152357,0.58885496
VNDC,VNDC,3.8691414891397374e-05,0.0,12529911.69703714,0.20690015
Arbi Pepe,PEPE,1.0273126233736627e-05,0.0,12269264.17678216,5.68368975
Wink,WINK,0.12374311628883464,0.0,11274738.91635043,26.00011589
TRUST AI,TRT,9.085984734811914,0.0,10967324.64354006,44.30288829
JUNGLEDOGE,JUNGLE,4.130357600905692e-06,0.0,10804910.55159431,8.11541878
DuckChain,DUCK,0.0034033353402734812,0.0,10587713.19665992,1.10072767
Analog,ANLOG,0.003181896212906864,0.0,10432904.1801524,4.93697935
Kamino Finance,KMNO,0.12503625370919025,0.0,10202888.46572193,16.4196731
Sturdy,STRDY,1.998043725398204,0.0,10121706.82752671,37.78102239
CZ'S DOG (BROCCOLI_TOKEN),BROCCOLI,0.019396086481907805,0.0,9432164.99522922,-75.00232189
Purr,PURR,0.16189340984451778,0.0,8684813.02963271,16.16293267
HugeWin,HUGE,0.0015259532040669624,0.0,8493596.58391582,1.97329777
Cryptonex,CNX,49.707451114761085,0.0,8475897.73895853,0.66930129
just buy $1 worth of this coin,$1,0.007089812029579063,0.0,8451180.22154473,46.14366194
USD Coin Bridged ZED20,USDC.z,1.0291220955903009,0.0,8348100.95125534,0.16108109
STONKS,STONKS,0.025877386414768652,0.0,8290785.17375407,-6.33000082
Deep AI,DEEP,0.002162026970352241,0.0,8065817.76065427,601.25788566
Spacemesh,SMH,0.1052180193075629,0.0,7701078.87315912,-12.82534135
Infinitar,IGT,0.26508799815356,0.0,7324977.21841874,-1.32304718
ZND Token,ZND,0.32084685465182977,0.0,7182159.63437422,-5.47073715
4,FOUR,0.0008942928102261213,0.0,7117632.54217367,1.21249842
Meson Network,MSN,0.09123476487135707,0.0,6987796.80992174,9.08624589
Shiba Inu TREAT,TREAT,0.008969841211221236,0.0,6966523.15860143,-10.86443804
TRUMP AI,TRUMP,0.0006112095384214692,0.0,6925362.10031265,371.10314252
SuperTrust,SUT,3.3285385592749464,0.0,6578657.96607103,-0.15370955
TRUMP MAGA (trumpmaga.me),MAGA,0.008208679869995548,0.0,6548840.22387632,-80.70662374
PinEye,PinEye,0.001576121745301313,0.0,6510827.38248665,13.68005788
Pizza (Ordinals),PIZZA,0.6977468885549226,0.0,6508927.75469855,-4.24902238
Ben Pasternak,PASTERNAK,0.0008086893404311443,0.0,6221582.53697198,19.69785619
NEZHA,NEZHA,0.0008285476507248137,0.0,6173513.65528088,-8.27353775
Sky,SKY,0.041545039692563936,0.0,5923079.38485896,0.85325188
KIP Protocol,KIP,0.008810697544826784,0.0,5853336.75591948,3.36493874
Alice Weidel,AFD,0.0031377973128992806,0.0,5816258.41436929,172.33292016
P2P Solutions foundation,P2PS,176.51086036366237,0.0,5753473.27847708,2.28734305
XT Stablecoin XTUSD,XTUSD,1.000072550653116,0.0,5749277.84705118,-0.00113669
AIntivirus,AINTI,0.09859979873100295,0.0,5640226.88025779,-11.62533018
OneCoinBuy,OCB,0.006153543844926323,0.0,5575844.77538978,12.69816824
HEX (PulseChain),HEX,0.015470228126388184,0.0,5538500.69147299,-7.82555008
rats (Ordinals),rats,1.828186513090137e-05,0.0,5536368.1073837,7.47525271
RWAX,APP,0.005743858500756604,0.0,5501394.69442745,30.15748264
Grok 3,GROK3,0.000687244039213383,0.0,5424342.57637421,43.46029498
BOGDANOFF,PUMPIT,0.01497291567900643,0.0,5321156.14538743,-6.03987342
Pixelverse,PIXFI,0.0012916033747248604,0.0,5283103.4108115,-0.19153449
Game7,G7,0.004514390500428891,0.0,5264112.37523228,-13.56256187
Zeus Network,ZEUS,0.4228732670513722,0.0,5257263.92913601,1.40278353
WEEX Token,WXT,0.02744525873427988,0.0,5228502.86364476,2.00204334
AI Voice Agents,AIVA,0.0021663354426708276,0.0,5133679.24649667,-2.34965138
wstUSDT,WSTUSDT,1.057217793653006,0.0,5131763.73617152,-0.0546624
MarioNawfal on X,MARIO,0.0007448497103151616,0.0,5083855.01663584,-18.25329934
Overnight.fi USD+ (Base),USD+,1.0008651692050523,0.0,5043883.16741777,0.38864235
AGON Agent,AGON,0.010132044152363502,0.0,4992696.16717631,3.51873186
AUSD,AUSD,1.000621548506783,0.0,4896667.97256199,0.03892302
Just do buy,DOBUY,0.23300399167533895,0.0,4864747.30113143,-2.08987395
DIAM,DIAM,0.01115266886163075,0.0,4816893.01658959,5.73142834
AICell,AICELL,0.012808086598548032,0.0,4711238.72906853,-17.37690799
Finanx AI,FNXAI,1.9796452154483142,0.0,4624292.52854495,2.72969964
San Chan,SAN,0.010768737689703685,0.0,4612591.61212938,-24.77488976
PiggyPiggy,PGC,0.000370007508503671,0.0,4524133.72730098,0.01646677
Jambo,J,0.21454093279965733,0.0,4474712.70622336,7.34123833
Frax Finance - Frax Ether,FRXETH,2727.2415959585137,0.0,4408205.14906762,2.53882841
Resolv USR,USR,1.0002957262275636,0.0,4379943.74009098,-0.00767009
SORA GROK,GROK,0.000977746593028033,0.0,4340616.63982945,530.79688053
TYBENG,TYBENG,8.09174781046105e-05,0.0,4335521.5714205,3.72741195
Luigi Inu,LUIGI,0.008541398134323776,0.0,4321725.05637567,12.33036502
InfluxAI Token,IFAI,0.020412101768794183,0.0,4234801.78196052,-4.98254243
The Game Company,GMRT,0.09788081482293634,0.0,4112670.57401975,4.73251575
PulseX,PLSX,3.9287037417910145e-05,0.0,4020720.16222903,-10.12786226
Spore.fun,SPORE,0.00858227397668221,0.0,3978360.1632553,-3.6977101
DGTEK TOKEN,USDG,2.7411830180302283,0.0,3841608.39476037,1.51342251
SMILEY,SMILEY,2.420329906611e-12,0.0,3839147.77093868,2.13266457
Focai.fun,FOCAI,0.003019081419990565,0.0,3805103.08770621,9.62969235
Fartboy,$FARTBOY,0.14174306470169434,0.0,3796056.18040368,-6.71544523
Beers,BEER,0.00041533356829478015,0.0,3747323.03368928,315.62671001
GAME by Virtuals,GAME,0.04969981085294992,0.0,3795439.95674747,12.8967426
Memdex100,MEMDEX,0.02890272559006517,0.0,3654084.18005803,18.69615323
HashKey Platform Token,HSK,1.0363343860486682,0.0,3633526.14160029,5.60834369
Gala Music,MUSIC,0.01700585154912335,0.0,3572574.1795002,5.88104263
Bitcoin Bridged ZED20,BTC.z,96829.7515552601,0.0,3565345.89141251,0.81466327
FAFO,FAFO,0.0016251023592330782,0.0,3564195.98315143,-8.74658664
FIGHT,FIGHT,0.002064724012322928,0.0,3563416.28274769,92.23175877
Blade Games,BLADE,0.08812289425534474,0.0,3539453.53855121,101.75625838
Foxy,FOXY,0.004976094269481945,0.0,3447201.37768139,16.65062423
Moonwell,WELL,0.03228663051920359,0.0,3377563.65767331,5.93983126
Ape and Pepe,APEPE,1.347247826984546e-06,0.0,3337397.25130092,9.98560825
Rock Dao,ROCK,0.0014866023399898972,0.0,3332946.71123562,0.19783243
RYO Coin,RYO,12.251847973477107,0.0,3311919.96919369,0.04492146
Lou,LOU,0.004720472362091095,0.0,3309099.52675071,2.99024882
Cellula,CELA,0.010065086788698968,0.0,3266168.07482247,0.38417348
MSQUARE GLOBAL,MSQ,3.997585380512266,0.0,3203284.59948373,8.56120182
DEV AI,DEVAI,0.006853287439997597,0.0,3204141.22434117,-25.57831258
Lester,LESTER,0.002947675395688107,0.0,3195301.68715563,7.32376614
Biconomy Exchange Token,BIT,7.4509819434109945e-06,0.0,3135706.81579414,5.3017338
BinaryX (old),BNX,107.57649417559598,0.0,3052254.73387281,13.10165867
Doland Tremp,TREMP,0.05188239404952969,0.0,3037941.0579954,3.12530522
Furmula,FURM,0.012225676782744664,0.0,3021329.44476935,-2.14000233
longevity,LONGEVITY,7.52608448267454e-05,0.0,3003807.35568461,57.12087605
Marinade,MNDE,0.12542911261237538,0.0,3016917.67341721,9.33341993
GPU ai Rich,RICH,0.0028386894203567673,0.0,2993626.34359761,-0.86248342
AI Agent Layer,AIFUN,0.009240132807636268,0.0,2987080.21334084,2.88450729
COCOCOIN,COCO,0.0019794749974438603,0.0,2961908.6536806,-3.60392215
Emp Money,EMP,0.001313154664719579,0.0,2844739.38113009,12.16901374
Eigenpie,EGP,1.8315102272239923,0.0,2841912.4598539,4.40126969
TRUMP MEME (trumpmeme.net),MEME,0.0010828349117912685,0.0,2639553.3500771,-89.84687371
Kyrrex,KRRX,0.050034370158057596,0.0,2623308.53374012,0.22197107
FIGHT TO MAGA,FIGHT,0.0009444753210487496,0.0,2600517.30504451,9.50151919
LayerK,LYK,0.8864910811160776,0.0,2559267.23953898,-0.07016994
OFFICIAL BARRON TRUMP,TRUMP,0.08228819830648883,0.0,2509315.20066725,245.00851186
American Coin,USA,2.0632020145215177e-06,0.0,2507555.62155133,33.05560597
X,X,6.0893772319381104e-05,0.0,2479931.50195042,3.46116826
LBK,LBK,0.018867375044176026,0.0,2444726.08918177,10.04454873
pepe in a memes world,PEW,5.81460951962801e-07,0.0,2416434.89766473,2.99542239
VitaDAO,VITA,1.6781290102048816,0.0,2414299.68557854,0.06993839
Sendcoin,SEND,0.026268970713099176,0.0,2412978.4963315,11.11454659
A.I Genesis,AIG,0.5034966550274147,0.0,2380857.97554678,2.0373719
trumpwifhat,TRUMP,0.00015690053671717073,0.0,2318050.1630053,314.06812234
Websea,WBS,0.4129487787077119,0.0,2316998.89606155,0.29789763
Dogcoin,DCOIN,0.0013241598621665407,0.0,2304535.55596695,7.11363084
ONFA,OFT,0.16875948177158714,0.0,2290024.40817599,-0.30779014
Hedera Guild Game,HGG,0.0014070861765717922,0.0,2284391.14970607,13.89663641
TOX,TOX,0.0018882463176433661,0.0,2213291.41268414,1.40318551
MetaMars,MARS,0.9193099739480395,0.0,2206811.56954977,7.14706447
MATES,MATES,0.0007507968598590217,0.0,2203658.56005145,21.46828005
HowToPay,HTP,0.001389099970400424,0.0,2195606.50974954,-3.15116427
Trust The Process,TRUST,0.002131513260162671,0.0,2194530.79167806,10.02730116
HoldCoin,HOLD,0.0005935494033452501,0.0,2161892.78776139,19.4885814
GOATS,GOATS,0.00012764255048176013,0.0,2134189.7562042,-8.22448896
MBP Coin,MBP,0.08057730204611512,0.0,2102313.9971002,6.48531529
SLEX Token,SLEX,1.9981057385533512,0.0,2095971.46893161,0.35990136
Bucket Protocol BUCK Stablecoin,BUCK,0.9994840523975588,0.0,2069662.13217638,-0.02081378
Bybit Staked SOL,BBSOL,213.00514844733476,0.0,2059466.21634647,3.07020957
mfercoin,$mfer,0.018364771648029736,0.0,2055571.79698586,-9.58798835
AgentLayer,AGENT,0.014577375791268013,0.0,2043494.47654591,-0.81445909
EscoinToken,ELG,0.30995887541029654,0.0,2020276.49485635,0.7514146
Milady Cult Coin,CULT,0.00219166928630655,0.0,1991614.4237204,5.22977236
GHO,GHO,0.9998259337770006,0.0,1972895.0727571,-0.01076046
Turbo Trump,TURBO,2.4885419229936177e-06,0.0,1933634.03414829,-98.13639171
USDP Stablecoin,USDP,1.000299656789201,0.0,1920761.11704574,0.02062981
Wrapped Bera,WBERA,5.798914382288264,0.0,1931682.70110833,2.89188153
PEPE MAGA,MAGA,1.058738517554939e-05,0.0,1914247.05541974,502.29893962
Dreamcoins,DREAM,0.00045406408072877247,0.0,1888056.35139163,0.49704973
HitBTC Token,HIT,0.24443518822132307,0.0,1881935.32296529,0.13723939
Cloud,CLOUD,0.11624265534210257,0.0,1873641.02208507,4.26857931
Burnsdefi,BURNS,0.002896949188950592,0.0,1866307.25269929,6.03946691
Origin Ether,OETH,2760.948763607764,0.0,1854266.63843623,3.55709904
Schizo Terminal,SCHIZO,0.012119296527920223,0.0,1853043.48528924,-1.07998522
Squid Game (squidgame.top),SQUID,0.0002171921538230113,0.0,1835889.28973796,419.42297185
Safemoon CTO on Solana,SAFEMOONSOL,0.0030796761918453373,0.0,1821689.27554467,30.42078975
Pundu,PUNDU,0.004956666158241492,0.0,1797206.75432935,4.33368848
ASSAI,ASSAI,0.001092526926212268,0.0,1782572.00732588,-7.27478384
Digital Financial Exchange,DIFX,0.09481776431019412,0.0,1780251.25404099,0.00721456
Fimarkcoin,FMC,0.002048979830347779,0.0,1776635.13321478,0.91310078
Cheyenne,CHEYENNE,0.0004211966746603377,0.0,1768404.95838896,6.74709168
